Store_Dept_Date,Weekly_Sales
28_8_2013-07-05,33812.23480000002
28_9_2013-07-05,19993.0482
28_10_2013-07-05,23045.540699999998
28_11_2013-07-05,17387.423999999988
28_12_2013-07-05,3296.059199999998
28_13_2013-07-05,41722.973199999986
28_14_2013-07-05,15678.9403
28_16_2013-07-05,11974.740700000006
28_17_2013-07-05,8482.559100000002
28_19_2013-07-05,1288.1015999999988
28_20_2013-07-05,6486.706699999999
28_21_2013-07-05,4629.9067
28_22_2013-07-05,8069.831799999998
28_23_2013-07-05,32996.659700000004
28_24_2013-07-05,7844.968400000004
28_25_2013-07-05,15626.474199999995
28_26_2013-07-05,7734.861200000001
28_27_2013-07-05,1139.2964000000013
28_28_2013-07-05,475.4633999999998
28_29_2013-07-05,5750.107299999998
28_30_2013-07-05,4016.8135999999995
28_31_2013-07-05,2668.0634999999993
28_32_2013-07-05,7321.782199999995
28_33_2013-07-05,8762.809900000006
28_34_2013-07-05,19222.629400000005
28_35_2013-07-05,2560.960499999999
28_36_2013-07-05,3219.5254999999997
28_37_2013-07-05,1668.0711000000001
28_38_2013-07-05,50330.36549999997
28_40_2013-07-05,43163.28020000002
28_41_2013-07-05,1030.7847000000004
28_42_2013-07-05,6371.515900000002
28_44_2013-07-05,4309.597599999999
28_46_2013-07-05,21412.917400000002
28_49_2013-07-05,13535.22050000001
28_52_2013-07-05,2212.7120999999993
28_54_2013-07-05,51.39640000000005
28_55_2013-07-05,6889.458300000001
28_56_2013-07-05,1486.3995999999997
28_58_2013-07-05,7392.791899999999
28_59_2013-07-05,164.49369999999985
28_60_2013-07-05,626.5701000000001
28_67_2013-07-05,4536.374500000002
28_71_2013-07-05,6780.076800000002
28_72_2013-07-05,40036.58039999999
28_74_2013-07-05,11930.574399999992
28_79_2013-07-05,46836.37100000001
28_80_2013-07-05,20108.819700000004
28_81_2013-07-05,26496.257300000012
28_82_2013-07-05,18641.23800000001
28_83_2013-07-05,11261.2622
28_85_2013-07-05,1428.7595000000003
28_87_2013-07-05,15620.531200000003
28_90_2013-07-05,84439.141
28_91_2013-07-05,82594.31290000015
28_92_2013-07-05,99698.08119999999
28_93_2013-07-05,78313.51810000006
28_94_2013-07-05,44788.28000000003
28_95_2013-07-05,98397.26200000003
28_96_2013-07-05,30372.2673
28_97_2013-07-05,32174.477100000007
28_98_2013-07-05,10831.687499999998
28_99_2013-07-05,917.0433
28_1_2013-07-12,14612.169800000005
28_2_2013-07-12,56372.61430000001
28_3_2013-07-12,13781.333400000003
28_4_2013-07-12,26354.466099999983
28_5_2013-07-12,16893.255799999988
28_6_2013-07-12,3669.8418
28_7_2013-07-12,22518.327399999987
28_8_2013-07-12,31143.64939999999
28_9_2013-07-12,18181.918
28_10_2013-07-12,22259.726200000012
28_11_2013-07-12,15335.202100000004
28_12_2013-07-12,3179.4448
28_13_2013-07-12,36257.74519999997
28_14_2013-07-12,14802.032699999998
28_16_2013-07-12,8856.451900000007
28_17_2013-07-12,7888.024600000002
28_19_2013-07-12,1269.7354999999998
28_20_2013-07-12,5829.503700000001
28_21_2013-07-12,4331.279499999999
28_22_2013-07-12,7637.104300000001
28_23_2013-07-12,29196.324100000005
28_24_2013-07-12,6951.285900000001
28_25_2013-07-12,14112.650900000006
28_26_2013-07-12,7857.444099999999
28_27_2013-07-12,1138.8553000000013
28_28_2013-07-12,430.7314999999999
28_29_2013-07-12,4854.105999999997
28_30_2013-07-12,4026.674700000001
28_31_2013-07-12,2584.5425999999998
28_32_2013-07-12,6910.772699999999
28_33_2013-07-12,7899.8117000000075
28_34_2013-07-12,17537.622600000006
28_35_2013-07-12,2258.9408999999982
28_36_2013-07-12,2779.818400000001
28_37_2013-07-12,1625.0608
28_38_2013-07-12,51375.42099999999
28_40_2013-07-12,40861.36160000002
28_41_2013-07-12,758.9762999999999
28_42_2013-07-12,6255.508299999999
28_44_2013-07-12,4240.851500000001
28_46_2013-07-12,20247.93230000001
28_49_2013-07-12,13586.637400000001
28_52_2013-07-12,2137.2300999999993
28_54_2013-07-12,47.07460000000005
28_55_2013-07-12,6419.656000000001
28_56_2013-07-12,1389.519999999999
28_58_2013-07-12,6441.17
28_59_2013-07-12,165.53619999999995
28_60_2013-07-12,538.026
28_67_2013-07-12,4447.482400000001
28_71_2013-07-12,5738.103299999997
28_72_2013-07-12,38828.116599999994
28_74_2013-07-12,11438.559699999994
28_79_2013-07-12,41935.01459999999
28_80_2013-07-12,17354.818099999997
28_81_2013-07-12,21103.749800000005
28_82_2013-07-12,17576.697900000003
28_83_2013-07-12,6417.009199999997
28_85_2013-07-12,1426.7499000000003
28_87_2013-07-12,14050.649500000005
28_90_2013-07-12,64850.653600000034
28_91_2013-07-12,59993.31799999997
28_92_2013-07-12,93225.92860000009
28_93_2013-07-12,49135.92909999996
28_94_2013-07-12,39252.929
28_95_2013-07-12,94156.00720000008
28_96_2013-07-12,28864.419499999996
28_97_2013-07-12,22817.097800000018
28_98_2013-07-12,10273.765899999997
28_1_2013-07-19,14120.214400000004
28_2_2013-07-19,55512.72149999998
28_3_2013-07-19,15124.497700000007
28_4_2013-07-19,25547.84450000001
28_5_2013-07-19,17143.860599999993
28_6_2013-07-19,3622.182099999999
28_7_2013-07-19,22246.361299999986
28_8_2013-07-19,31126.40030000001
28_9_2013-07-19,18057.012600000002
28_10_2013-07-19,21640.22219999999
28_11_2013-07-19,15242.399500000001
28_12_2013-07-19,3214.5799999999995
28_13_2013-07-19,34947.86179999998
28_14_2013-07-19,13574.400899999997
28_16_2013-07-19,7535.667000000004
28_17_2013-07-19,7980.797500000002
28_18_2013-07-19,58.55449999999998
28_19_2013-07-19,1297.3748000000005
28_20_2013-07-19,5176.502400000002
28_21_2013-07-19,4402.388500000001
28_22_2013-07-19,7687.981399999998
28_23_2013-07-19,27735.749900000003
28_24_2013-07-19,6465.510499999999
28_25_2013-07-19,14038.27190000001
28_26_2013-07-19,7987.917099999996
28_27_2013-07-19,1161.1396000000004
28_28_2013-07-19,443.18659999999994
28_29_2013-07-19,4708.160899999998
28_30_2013-07-19,3930.4366999999997
28_31_2013-07-19,2530.378199999999
28_32_2013-07-19,6844.306699999999
28_33_2013-07-19,7852.665100000001
28_34_2013-07-19,16726.893800000005
28_35_2013-07-19,2095.5201999999995
28_36_2013-07-19,2309.5855000000006
28_37_2013-07-19,1648.4157999999998
28_38_2013-07-19,50667.2382
28_40_2013-07-19,40445.11299999999
28_41_2013-07-19,720.6266999999997
28_42_2013-07-19,6074.817100000003
28_44_2013-07-19,4199.1431999999995
28_46_2013-07-19,19724.0702
28_49_2013-07-19,13465.071600000003
28_52_2013-07-19,2242.7490000000003
28_54_2013-07-19,44.878000000000036
28_55_2013-07-19,5972.264500000006
28_56_2013-07-19,1358.1752999999997
28_58_2013-07-19,8189.166999999999
28_59_2013-07-19,173.42059999999998
28_60_2013-07-19,486.91600000000005
28_67_2013-07-19,4316.557899999999
28_71_2013-07-19,5626.932499999999
28_72_2013-07-19,38182.66069999999
28_74_2013-07-19,11135.123799999992
28_79_2013-07-19,41678.092899999974
28_80_2013-07-19,16244.246199999996
28_81_2013-07-19,20352.47710000001
28_82_2013-07-19,16593.217999999997
28_83_2013-07-19,5138.215799999998
28_85_2013-07-19,1384.5880999999997
28_87_2013-07-19,13384.473900000005
28_90_2013-07-19,61669.44489999998
28_91_2013-07-19,51567.96550000003
28_92_2013-07-19,85410.36849999995
28_93_2013-07-19,40812.35679999998
28_94_2013-07-19,36942.715099999994
28_95_2013-07-19,88493.95850000005
28_96_2013-07-19,25480.67969999999
28_97_2013-07-19,20213.2366
28_98_2013-07-19,8275.609900000003
28_99_2013-07-19,16.259799999999995
28_1_2013-07-26,13618.550200000005
28_2_2013-07-26,54699.2075
28_3_2013-07-26,13994.110300000006
28_4_2013-07-26,25577.9893
28_5_2013-07-26,18131.19489999999
28_6_2013-07-26,4028.146799999996
28_7_2013-07-26,23565.167399999988
28_8_2013-07-26,31512.918999999983
28_9_2013-07-26,19044.303100000005
28_10_2013-07-26,21738.269199999995
28_11_2013-07-26,14504.6876
28_12_2013-07-26,3308.1429
28_13_2013-07-26,35269.6877
28_14_2013-07-26,13316.239800000005
28_16_2013-07-26,9004.3083
28_17_2013-07-26,7996.266900000001
28_18_2013-07-26,93.14900000000002
28_19_2013-07-26,1537.4063
28_20_2013-07-26,5141.207299999997
28_21_2013-07-26,4307.247099999999
28_22_2013-07-26,7790.555900000004
28_23_2013-07-26,28963.86040000001
28_24_2013-07-26,5977.491100000001
28_25_2013-07-26,15382.195499999998
28_26_2013-07-26,8587.053300000001
28_27_2013-07-26,1086.4068000000009
28_28_2013-07-26,449.0185999999997
28_29_2013-07-26,4449.318899999999
28_30_2013-07-26,3806.204999999997
28_31_2013-07-26,2432.133399999999
28_32_2013-07-26,6922.946399999998
28_33_2013-07-26,7996.311699999999
28_34_2013-07-26,17979.217200000006
28_35_2013-07-26,2037.8722
28_36_2013-07-26,2419.2198000000003
28_37_2013-07-26,1731.7137999999995
28_38_2013-07-26,50106.83499999997
28_40_2013-07-26,40761.34850000001
28_41_2013-07-26,752.1971999999997
28_42_2013-07-26,6201.543000000004
28_44_2013-07-26,4130.9237
28_46_2013-07-26,19514.437399999988
28_49_2013-07-26,12393.402800000005
28_52_2013-07-26,2194.9584999999993
28_55_2013-07-26,6758.703300000001
28_56_2013-07-26,503.829
28_58_2013-07-26,7401.192899999998
28_59_2013-07-26,161.91559999999998
28_60_2013-07-26,503.7380000000001
28_67_2013-07-26,4481.014499999999
28_71_2013-07-26,5729.393600000001
28_72_2013-07-26,38426.36929999998
28_74_2013-07-26,11329.135400000001
28_79_2013-07-26,41488.6844
28_80_2013-07-26,16278.875500000002
28_81_2013-07-26,20173.602700000014
28_82_2013-07-26,17802.957700000003
28_83_2013-07-26,4394.4093
28_85_2013-07-26,1232.8958000000002
28_87_2013-07-26,11696.072600000007
28_90_2013-07-26,59498.363900000004
28_91_2013-07-26,46454.61670000002
28_92_2013-07-26,79732.54629999997
28_93_2013-07-26,37925.36359999996
28_94_2013-07-26,34648.1806
28_95_2013-07-26,85633.0174
28_96_2013-07-26,28870.853199999983
28_97_2013-07-26,19396.643599999992
28_98_2013-07-26,8074.883600000002
28_99_2013-07-26,164.46590000000012
29_1_2012-11-02,24278.62679999999
29_2_2012-11-02,25546.9756
29_3_2012-11-02,8596.0981
29_4_2012-11-02,16703.4218
29_5_2012-11-02,13760.41629999999
29_6_2012-11-02,2617.5487000000003
29_7_2012-11-02,20249.815100000003
29_8_2012-11-02,21198.567800000004
29_9_2012-11-02,9258.400099999999
29_10_2012-11-02,9199.321800000003
29_11_2012-11-02,9597.312999999996
29_12_2012-11-02,1969.7840000000006
29_13_2012-11-02,18028.165099999984
29_14_2012-11-02,9289.989800000003
29_16_2012-11-02,2247.7636999999995
29_17_2012-11-02,8353.539199999997
29_18_2012-11-02,6970.854499999998
29_20_2012-11-02,3955.395199999999
29_21_2012-11-02,3731.6032999999998
29_22_2012-11-02,6850.365599999999
29_23_2012-11-02,22733.70910000001
29_24_2012-11-02,4702.344799999999
29_25_2012-11-02,6374.580399999997
29_26_2012-11-02,5184.510799999999
29_27_2012-11-02,1941.6919999999996
29_28_2012-11-02,818.3706999999998
29_29_2012-11-02,5151.991499999995
29_30_2012-11-02,2384.141400000001
29_31_2012-11-02,2261.394
29_32_2012-11-02,3048.1688
29_33_2012-11-02,3701.5398999999975
29_34_2012-11-02,9788.286400000005
29_35_2012-11-02,2327.5379999999996
29_36_2012-11-02,1279.024
29_38_2012-11-02,44168.92289999998
29_40_2012-11-02,30673.090500000002
29_41_2012-11-02,507.2770000000001
29_42_2012-11-02,3972.302900000001
29_44_2012-11-02,1813.8346000000006
29_46_2012-11-02,10991.4729
29_52_2012-11-02,952.5891999999997
29_55_2012-11-02,7661.643700000006
29_56_2012-11-02,1237.0500000000006
29_59_2012-11-02,141.15500000000003
29_60_2012-11-02,240.1036
29_67_2012-11-02,6540.454299999996
29_71_2012-11-02,2462.8618
29_72_2012-11-02,31395.965499999988
29_74_2012-11-02,8001.171699999998
29_79_2012-11-02,8082.977200000001
29_80_2012-11-02,33.01429999999999
29_81_2012-11-02,5151.331700000001
29_82_2012-11-02,11701.9711
29_83_2012-11-02,796.0281000000002
29_85_2012-11-02,1489.0022000000004
29_87_2012-11-02,9372.930999999997
29_90_2012-11-02,11195.051699999996
29_91_2012-11-02,4681.2383
29_92_2012-11-02,28998.871500000027
29_93_2012-11-02,1249.0113999999992
29_95_2012-11-02,31814.897100000006
29_97_2012-11-02,2130.2011999999995
29_98_2012-11-02,223.54890000000006
29_1_2012-11-09,21571.3461
29_2_2012-11-09,25098.88110000001
29_3_2012-11-09,6494.734199999998
29_4_2012-11-09,14684.365899999993
29_5_2012-11-09,18472.921299999987
29_6_2012-11-09,3502.5069
29_7_2012-11-09,22629.691400000007
29_8_2012-11-09,21841.255599999997
29_9_2012-11-09,11007.744400000001
29_10_2012-11-09,10854.253299999993
29_11_2012-11-09,11346.899000000003
29_12_2012-11-09,1796.6209
29_13_2012-11-09,17423.36129999999
29_14_2012-11-09,11883.598299999994
29_16_2012-11-09,4757.116199999999
29_17_2012-11-09,10281.248099999999
29_18_2012-11-09,7015.847500000003
29_20_2012-11-09,3928.042600000002
29_21_2012-11-09,3954.458599999998
29_22_2012-11-09,6714.600399999998
29_23_2012-11-09,24275.922
29_24_2012-11-09,6655.623599999996
29_25_2012-11-09,7421.273599999997
29_26_2012-11-09,6407.564999999993
29_27_2012-11-09,2163.6357000000007
29_28_2012-11-09,947.7669000000001
29_29_2012-11-09,5890.345599999993
29_30_2012-11-09,2348.5069999999996
29_31_2012-11-09,2929.9829999999993
29_32_2012-11-09,3311.1113999999984
29_33_2012-11-09,3901.6844
29_34_2012-11-09,9949.735500000003
29_35_2012-11-09,2350.2397999999985
29_36_2012-11-09,1617.5539999999996
29_38_2012-11-09,44719.09490000001
29_40_2012-11-09,29662.2098
29_41_2012-11-09,607.3465
29_42_2012-11-09,3710.1829999999986
29_44_2012-11-09,1926.0755
29_46_2012-11-09,10979.067800000003
29_49_2012-11-09,36.67920000000002
29_52_2012-11-09,943.2049999999995
29_54_2012-11-09,19.480500000000017
29_55_2012-11-09,9672.884500000007
29_56_2012-11-09,1279.6463999999996
29_59_2012-11-09,163.13389999999993
29_60_2012-11-09,235.46160000000006
29_67_2012-11-09,6176.477199999998
29_71_2012-11-09,3076.2296000000015
29_72_2012-11-09,40113.48400000001
29_74_2012-11-09,7942.198999999994
29_79_2012-11-09,8327.8727
29_80_2012-11-09,39.059700000000014
29_81_2012-11-09,5139.748700000001
29_82_2012-11-09,11714.769100000001
29_83_2012-11-09,910.8770999999999
29_85_2012-11-09,1366.5216000000003
29_87_2012-11-09,9026.951599999995
29_90_2012-11-09,11645.960299999999
29_91_2012-11-09,4508.113600000001
29_92_2012-11-09,29098.516600000006
29_93_2012-11-09,1030.4696999999996
29_95_2012-11-09,29239.724300000005
29_97_2012-11-09,2187.4263
29_98_2012-11-09,234.34599999999998
29_1_2012-11-16,20072.046900000005
29_2_2012-11-16,24512.27230000002
29_3_2012-11-16,6340.053100000001
29_4_2012-11-16,14487.084100000002
29_5_2012-11-16,15297.909899999986
29_6_2012-11-16,2610.4227
29_7_2012-11-16,22439.980099999997
29_8_2012-11-16,21042.750899999995
29_9_2012-11-16,8611.890400000002
29_10_2012-11-16,9619.6449
29_11_2012-11-16,10096.667999999994
29_12_2012-11-16,2037.4879000000008
29_13_2012-11-16,17208.07089999999
29_14_2012-11-16,10871.5679
29_16_2012-11-16,2417.0706999999984
29_17_2012-11-16,9178.7388
29_18_2012-11-16,5329.107599999993
29_20_2012-11-16,3911.7922000000003
29_21_2012-11-16,3952.9033999999997
29_22_2012-11-16,6462.716499999997
29_23_2012-11-16,24635.108899999996
29_24_2012-11-16,5530.3834
29_25_2012-11-16,7242.936099999993
29_26_2012-11-16,5683.119399999999
29_27_2012-11-16,2058.481800000002
29_28_2012-11-16,863.0401
29_29_2012-11-16,5272.109999999995
29_30_2012-11-16,2352.0609999999997
29_31_2012-11-16,1919.4837000000005
29_32_2012-11-16,3267.2338999999974
29_33_2012-11-16,3785.2198000000003
29_34_2012-11-16,9999.153900000007
29_35_2012-11-16,2434.6530000000002
29_36_2012-11-16,1300.9090000000012
29_38_2012-11-16,44745.90899999999
29_40_2012-11-16,29344.022799999988
29_41_2012-11-16,557.2736
29_42_2012-11-16,3896.8666999999973
29_44_2012-11-16,1938.4214999999997
29_46_2012-11-16,10731.206099999996
29_49_2012-11-16,38.0743
29_52_2012-11-16,957.1290999999999
29_55_2012-11-16,9527.913100000009
29_56_2012-11-16,1187.4826999999998
29_58_2012-11-16,688.555
29_59_2012-11-16,177.99999999999997
29_60_2012-11-16,213.63760000000005
29_67_2012-11-16,6344.899199999998
29_71_2012-11-16,2643.3909999999996
29_72_2012-11-16,32457.707000000024
29_74_2012-11-16,8001.2376
29_79_2012-11-16,8419.296499999991
29_80_2012-11-16,37.0086
29_81_2012-11-16,5037.0696
29_82_2012-11-16,10885.196699999997
29_83_2012-11-16,814.4539000000003
29_85_2012-11-16,1375.5516000000007
29_87_2012-11-16,8730.1251
29_90_2012-11-16,11585.449100000002
29_91_2012-11-16,4255.120700000003
29_92_2012-11-16,28060.903500000004
29_93_2012-11-16,1000.6441999999998
29_95_2012-11-16,27606.088000000003
29_97_2012-11-16,1977.0418999999993
29_98_2012-11-16,236.60229999999993
29_1_2012-11-23,20404.20939999999
29_2_2012-11-23,27323.490899999997
29_3_2012-11-23,8242.7605
29_4_2012-11-23,15587.351599999995
29_5_2012-11-23,49271.54999999998
29_6_2012-11-23,16889.5573
29_7_2012-11-23,56141.386099999996
29_8_2012-11-23,22028.357700000015
29_9_2012-11-23,12570.981500000009
29_10_2012-11-23,11209.488899999997
29_11_2012-11-23,11681.366600000001
29_12_2012-11-23,1904.5380999999998
29_13_2012-11-23,16950.702500000003
29_14_2012-11-23,28378.808100000002
29_16_2012-11-23,2907.761799999999
29_17_2012-11-23,12322.724199999995
29_18_2012-11-23,12167.089600000008
29_19_2012-11-23,1052.5906
29_20_2012-11-23,5440.039100000003
29_21_2012-11-23,5181.381699999994
29_22_2012-11-23,14324.762199999992
29_23_2012-11-23,26133.264599999995
29_24_2012-11-23,7896.138499999997
29_25_2012-11-23,8875.007899999997
29_26_2012-11-23,7710.674599999996
29_27_2012-11-23,2297.485900000002
29_28_2012-11-23,949.7052000000007
29_29_2012-11-23,7142.650299999995
29_30_2012-11-23,2546.6327999999994
29_31_2012-11-23,2512.2443
29_32_2012-11-23,4726.130999999997
29_33_2012-11-23,5325.448699999995
29_34_2012-11-23,11791.640699999996
29_35_2012-11-23,2685.725100000002
29_36_2012-11-23,1746.6974000000005
29_38_2012-11-23,42661.9335
29_40_2012-11-23,28845.14120000002
29_41_2012-11-23,1141.3229000000001
29_42_2012-11-23,3910.949299999999
29_44_2012-11-23,3210.073299999999
29_46_2012-11-23,10706.138900000002
29_52_2012-11-23,1026.7620999999995
29_54_2012-11-23,34.23070000000003
29_55_2012-11-23,26261.592400000012
29_56_2012-11-23,6288.0044
29_58_2012-11-23,739.5194
29_59_2012-11-23,274.47689999999983
29_60_2012-11-23,221.2718999999999
29_67_2012-11-23,7337.902999999995
29_71_2012-11-23,5623.440099999996
29_72_2012-11-23,92255.09870000003
29_74_2012-11-23,14662.118800000002
29_79_2012-11-23,9066.2742
29_80_2012-11-23,32.492600000000046
29_81_2012-11-23,4755.0336000000025
29_82_2012-11-23,11999.053300000001
29_83_2012-11-23,861.1838000000002
29_85_2012-11-23,1389.7367
29_87_2012-11-23,11591.147300000002
29_90_2012-11-23,12508.149700000002
29_91_2012-11-23,3947.4817000000057
29_92_2012-11-23,31145.918299999972
29_93_2012-11-23,1079.3263999999995
29_95_2012-11-23,28704.26350000002
29_97_2012-11-23,1863.667099999998
29_98_2012-11-23,410.4371000000002
29_1_2012-11-30,38488.14320000001
29_2_2012-11-30,28216.98579999999
29_3_2012-11-30,7383.342599999999
29_4_2012-11-30,15391.703299999988
29_5_2012-11-30,36439.683800000035
29_6_2012-11-30,8931.403700000003
29_7_2012-11-30,42362.31649999998
29_8_2012-11-30,22119.7506
29_9_2012-11-30,11251.809199999996
29_10_2012-11-30,10369.364099999993
29_11_2012-11-30,10713.077300000003
29_12_2012-11-30,1683.3945999999994
29_13_2012-11-30,16560.93529999999
29_14_2012-11-30,18401.505299999997
29_16_2012-11-30,3750.6728999999964
29_17_2012-11-30,11211.256599999992
29_18_2012-11-30,13017.128400000003
29_19_2012-11-30,124.68580000000001
29_20_2012-11-30,4022.0455999999995
29_21_2012-11-30,4216.301099999999
29_22_2012-11-30,7056.605299999999
29_23_2012-11-30,24296.24329999999
29_24_2012-11-30,4364.632900000002
29_25_2012-11-30,5469.249500000003
29_26_2012-11-30,3586.1611999999977
29_27_2012-11-30,2372.2585000000013
29_28_2012-11-30,994.8362000000001
29_29_2012-11-30,6121.734999999999
29_30_2012-11-30,2386.9255000000003
29_31_2012-11-30,3304.8442999999997
29_32_2012-11-30,4003.828199999999
29_33_2012-11-30,4417.9591
29_34_2012-11-30,11143.566699999998
29_35_2012-11-30,2523.4588000000012
29_36_2012-11-30,1640.4524000000001
29_38_2012-11-30,42467.515400000004
29_40_2012-11-30,29850.6913
29_41_2012-11-30,988.9979000000005
29_42_2012-11-30,3558.9868999999994
29_44_2012-11-30,2982.9491999999987
29_46_2012-11-30,11560.935899999997
29_49_2012-11-30,37.01710000000002
29_52_2012-11-30,950.4671999999998
29_55_2012-11-30,14388.599099999994
29_56_2012-11-30,4695.8973000000005
29_59_2012-11-30,194.65469999999988
29_60_2012-11-30,259.4594000000001
29_67_2012-11-30,7165.6917
29_71_2012-11-30,3527.3345999999983
29_72_2012-11-30,60074.0077
29_74_2012-11-30,8530.7806
29_79_2012-11-30,7837.577600000001
29_80_2012-11-30,-1.0096
29_81_2012-11-30,5256.3913
29_82_2012-11-30,11811.690200000006
29_83_2012-11-30,772.7098999999996
29_85_2012-11-30,1362.1880999999992
29_87_2012-11-30,10490.6843
29_90_2012-11-30,12259.615699999997
29_91_2012-11-30,4259.478800000003
29_92_2012-11-30,30038.67590000002
29_93_2012-11-30,1149.0249
29_95_2012-11-30,27116.266399999986
29_97_2012-11-30,2102.1472999999996
29_98_2012-11-30,264.3435000000001
29_99_2012-11-30,185.78720000000004
29_1_2012-12-07,26718.8579
29_2_2012-12-07,27744.359599999996
29_3_2012-12-07,7876.101700000004
29_4_2012-12-07,14708.7988
29_5_2012-12-07,23210.585500000012
29_6_2012-12-07,4205.2579
29_7_2012-12-07,38920.6525
29_8_2012-12-07,21403.965099999994
29_9_2012-12-07,11236.754600000004
29_10_2012-12-07,10790.572199999993
29_11_2012-12-07,11184.569400000002
29_12_2012-12-07,1824.4016000000001
29_13_2012-12-07,17496.7277
29_14_2012-12-07,13735.5678
29_16_2012-12-07,2679.000099999999
29_17_2012-12-07,10324.5956
29_18_2012-12-07,28159.32579999999
29_20_2012-12-07,3808.7128
29_21_2012-12-07,4712.919199999998
29_22_2012-12-07,7372.650899999995
29_23_2012-12-07,29086.74110000002
29_24_2012-12-07,6662.477799999998
29_25_2012-12-07,7710.119299999994
29_26_2012-12-07,5942.367299999992
29_27_2012-12-07,2391.624000000002
29_28_2012-12-07,925.9083000000006
29_29_2012-12-07,5883.1276999999955
29_30_2012-12-07,2351.759300000001
29_31_2012-12-07,2757.3098999999984
29_32_2012-12-07,6230.507300000005
29_33_2012-12-07,5823.2709
29_34_2012-12-07,10910.338800000001
29_35_2012-12-07,2521.7321999999995
29_36_2012-12-07,1559.328
29_38_2012-12-07,45184.14640000001
29_40_2012-12-07,29546.48719999999
29_41_2012-12-07,756.5268000000007
29_42_2012-12-07,3849.052199999999
29_44_2012-12-07,2621.7984
29_46_2012-12-07,14529.4252
29_49_2012-12-07,35.53110000000002
29_52_2012-12-07,997.8074999999994
29_55_2012-12-07,8324.240799999998
29_56_2012-12-07,3487.062199999999
29_59_2012-12-07,748.5371000000002
29_60_2012-12-07,699.6564999999996
29_67_2012-12-07,9069.045700000002
29_71_2012-12-07,2733.7597000000005
29_72_2012-12-07,43060.0408
29_74_2012-12-07,7845.428100000002
29_79_2012-12-07,8194.148699999998
29_80_2012-12-07,16.1953
29_81_2012-12-07,5446.242899999999
29_82_2012-12-07,13246.571499999985
29_83_2012-12-07,859.8185999999997
29_85_2012-12-07,4262.165099999997
29_87_2012-12-07,9655.0613
29_90_2012-12-07,12187.775300000003
29_91_2012-12-07,4615.472000000001
29_92_2012-12-07,29869.123000000018
29_93_2012-12-07,1072.5721999999996
29_94_2012-12-07,149.23669999999996
29_95_2012-12-07,29665.155000000006
29_97_2012-12-07,2167.4796000000006
29_98_2012-12-07,280.5405000000001
29_1_2012-12-14,31840.898100000006
29_2_2012-12-14,28629.87129999998
29_3_2012-12-14,8508.008200000002
29_4_2012-12-14,14505.964599999998
29_5_2012-12-14,29586.830600000005
29_6_2012-12-14,4798.003699999999
29_7_2012-12-14,49551.80200000001
29_8_2012-12-14,23373.7421
29_9_2012-12-14,11107.274800000005
29_10_2012-12-14,11334.209799999997
29_11_2012-12-14,11509.625300000007
29_12_2012-12-14,1819.8307000000007
29_13_2012-12-14,16926.244099999993
29_14_2012-12-14,14998.517
29_16_2012-12-14,2481.8342999999986
29_17_2012-12-14,10626.395899999998
29_18_2012-12-14,17535.937300000012
29_19_2012-12-14,140.6319
29_20_2012-12-14,3840.7569999999973
29_21_2012-12-14,5418.855000000006
29_22_2012-12-14,7824.770799999996
29_23_2012-12-14,33938.644700000004
29_24_2012-12-14,6871.260899999993
29_25_2012-12-14,8255.87919999999
29_26_2012-12-14,5995.508299999994
29_27_2012-12-14,3173.444800000004
29_28_2012-12-14,969.6633000000005
29_29_2012-12-14,7335.042799999998
29_30_2012-12-14,2365.3540000000003
29_31_2012-12-14,3321.949499999998
29_32_2012-12-14,7943.212500000006
29_33_2012-12-14,7139.854400000004
29_34_2012-12-14,11542.459499999999
29_35_2012-12-14,2512.6681999999996
29_36_2012-12-14,1550.8173999999997
29_38_2012-12-14,46488.0325
29_40_2012-12-14,30265.439299999973
29_41_2012-12-14,842.1313000000005
29_42_2012-12-14,4042.042999999997
29_44_2012-12-14,2832.2507000000005
29_46_2012-12-14,16243.967100000002
29_52_2012-12-14,922.838499999999
29_54_2012-12-14,38.78810000000003
29_55_2012-12-14,12606.248299999996
29_56_2012-12-14,1413.7821999999994
29_59_2012-12-14,1185.7899999999997
29_60_2012-12-14,795.4309999999999
29_67_2012-12-14,12026.211599999991
29_71_2012-12-14,3054.5698
29_72_2012-12-14,46383.134000000005
29_74_2012-12-14,7798.105400000001
29_79_2012-12-14,8353.543999999996
29_80_2012-12-14,35.91690000000003
29_81_2012-12-14,5137.543899999995
29_82_2012-12-14,15602.162999999991
29_83_2012-12-14,778.4011999999997
29_85_2012-12-14,5531.396899999997
29_87_2012-12-14,9173.098000000002
29_90_2012-12-14,12209.515800000003
29_91_2012-12-14,4257.634200000003
29_92_2012-12-14,29277.588699999993
29_93_2012-12-14,1039.2962000000002
29_94_2012-12-14,155.65509999999992
29_95_2012-12-14,28029.8579
29_97_2012-12-14,2015.4448999999993
29_98_2012-12-14,255.3261000000001
29_99_2012-12-14,198.80430000000007
29_1_2012-12-21,37430.50890000002
29_2_2012-12-21,31620.53119999997
29_3_2012-12-21,10272.253399999994
29_4_2012-12-21,14632.886199999994
29_5_2012-12-21,42041.41
29_6_2012-12-21,8151.467600000006
29_7_2012-12-21,63304.764700000036
29_8_2012-12-21,24401.988899999997
29_9_2012-12-21,11686.850700000003
29_10_2012-12-21,11504.666099999997
29_11_2012-12-21,10774.294000000004
29_12_2012-12-21,1711.589299999999
